"store_id","date","weekly_sales","non_promo_median"
13,"2012-07-13","8158.19","13885.92"
13,"2012-07-20","7962.87","13885.92"
13,"2012-07-27","8594.75","13885.92"
13,"2012-08-03","11519.07","13885.92"
13,"2012-08-10","11998.09","13885.92"
13,"2012-09-14","7858.83","13885.92"
13,"2012-09-21","6741.98","13885.92"
13,"2012-09-28","8137.12","13885.92"
13,"2012-10-05","9824.48","13885.92"
13,"2012-10-12","11342.8","13885.92"
13,"2012-10-19","11116.81","13885.92"
13,"2010-02-12","12778","13885.92"
13,"2010-09-10","12995.8","13885.92"
13,"2010-12-31","9827.05","13885.92"
13,"2011-02-11","11226.58","13885.92"
13,"2011-09-09","11952.25","13885.92"
13,"2011-12-30","10242.43","13885.92"
13,"2012-01-06","8825.49","13885.92"
13,"2012-01-13","12601.95","13885.92"
13,"2012-01-20","11255.23","13885.92"
13,"2012-02-03","10920.82","13885.92"
13,"2012-02-10","11859.47","13885.92"
13,"2012-02-17","13360.85","13885.92"
13,"2012-02-24","12830.27","13885.92"
13,"2012-03-02","11724.12","13885.92"
13,"2012-07-27","12380.99","13885.92"
13,"2012-08-03","12287.27","13885.92"
13,"2012-08-10","13160.18","13885.92"
13,"2012-09-14","12415.45","13885.92"
13,"2012-09-21","11607.16","13885.92"
13,"2012-09-28","13471","13885.92"
13,"2012-10-05","13400.17","13885.92"
13,"2010-12-31","7216.19","13885.92"
13,"2011-02-11","12759.17","13885.92"
13,"2011-09-09","10639.9","13885.92"
13,"2011-11-18","13472.37","13885.92"
13,"2011-12-30","9032.55","13885.92"
13,"2012-01-06","6588.06","13885.92"
13,"2012-01-13","8220.97","13885.92"
13,"2012-01-20","8932.16","13885.92"
13,"2012-01-27","7149.74","13885.92"
13,"2012-02-03","10962.19","13885.92"
13,"2012-02-10","13169.48","13885.92"
13,"2012-02-17","11255.18","13885.92"
13,"2012-02-24","11706.72","13885.92"
13,"2012-03-02","11582.61","13885.92"
13,"2012-03-09","12259.4","13885.92"
13,"2012-03-16","13466.05","13885.92"
13,"2012-03-23","12638.21","13885.92"
13,"2012-03-30","11851.36","13885.92"
13,"2012-04-20","12055.53","13885.92"
13,"2012-05-04","12389.7","13885.92"
13,"2012-05-11","11068.95","13885.92"
13,"2012-05-18","12083.48","13885.92"
13,"2012-05-25","11864.1","13885.92"
13,"2012-06-01","10479.27","13885.92"
13,"2012-06-08","12247.2","13885.92"
13,"2012-06-15","10671.56","13885.92"
13,"2012-06-22","10493.54","13885.92"
13,"2012-06-29","11074.18","13885.92"
13,"2012-07-06","10098.3","13885.92"
13,"2012-07-13","9905.96","13885.92"
13,"2012-07-20","10474.04","13885.92"
13,"2012-07-27","9569.79","13885.92"
13,"2012-08-03","10967.34","13885.92"
13,"2012-08-10","11336.21","13885.92"
13,"2012-08-17","10859.22","13885.92"
13,"2012-08-24","11276.35","13885.92"
13,"2012-08-31","10475.62","13885.92"
13,"2012-09-07","12783.91","13885.92"
13,"2012-09-14","12545.12","13885.92"
13,"2012-09-21","11539.19","13885.92"
13,"2012-09-28","12572.15","13885.92"
13,"2010-02-12","3445.38","13885.92"
13,"2010-09-10","1397.05","13885.92"
13,"2010-11-26","4370.32","13885.92"
13,"2010-12-31","2603.97","13885.92"
13,"2011-02-11","3166.84","13885.92"
13,"2011-09-09","1374.55","13885.92"
13,"2011-11-11","3924.39","13885.92"
13,"2011-11-18","3563.37","13885.92"
13,"2011-11-25","4543.01","13885.92"
13,"2011-12-02","3376.17","13885.92"
13,"2011-12-09","5221.02","13885.92"
13,"2011-12-16","7560.64","13885.92"
13,"2011-12-23","12727.79","13885.92"
13,"2011-12-30","4494.04","13885.92"
13,"2012-01-06","2764.94","13885.92"
13,"2012-01-13","2476.54","13885.92"
13,"2012-01-20","2509.26","13885.92"
13,"2012-01-27","2526.6","13885.92"
13,"2012-02-03","2900.3","13885.92"
13,"2012-02-10","2892.77","13885.92"
13,"2012-02-17","3382.63","13885.92"
13,"2012-02-24","2846.53","13885.92"
13,"2012-03-02","2766.97","13885.92"
13,"2012-03-09","2597.32","13885.92"
13,"2012-03-16","2487.67","13885.92"
13,"2012-03-23","2778.99","13885.92"
13,"2012-03-30","2408.49","13885.92"
13,"2012-04-06","2723.74","13885.92"
13,"2012-04-13","2281.36","13885.92"
13,"2012-04-20","2132.36","13885.92"
13,"2012-04-27","2156.23","13885.92"
13,"2012-05-04","2114.31","13885.92"
13,"2012-05-11","2173.26","13885.92"
13,"2012-05-18","2055.83","13885.92"
13,"2012-05-25","2111.18","13885.92"
13,"2012-06-01","2398.66","13885.92"
13,"2012-06-08","2165.93","13885.92"
13,"2012-06-15","2051.79","13885.92"
13,"2012-06-22","2173.32","13885.92"
13,"2012-06-29","2147","13885.92"
13,"2012-07-06","2122.75","13885.92"
13,"2012-07-13","2198.79","13885.92"
13,"2012-07-20","2325.66","13885.92"
13,"2012-07-27","2156.72","13885.92"
13,"2012-08-03","2104.97","13885.92"
13,"2012-08-10","2235.65","13885.92"
13,"2012-08-17","2635.38","13885.92"
13,"2012-08-24","2666.51","13885.92"
13,"2012-08-31","3028.27","13885.92"
13,"2012-09-07","3217.44","13885.92"
13,"2012-09-14","2178.64","13885.92"
13,"2012-09-21","2626.78","13885.92"
13,"2012-09-28","2856.15","13885.92"
13,"2012-10-05","2864.74","13885.92"
13,"2012-10-12","3526.79","13885.92"
13,"2012-10-19","3532.92","13885.92"
13,"2012-10-26","4528.05","13885.92"
13,"2010-02-12","2294.9","13885.92"
13,"2010-09-10","1130.07","13885.92"
13,"2010-11-26","1847.04","13885.92"
13,"2010-12-31","1204.49","13885.92"
13,"2011-02-11","2044.19","13885.92"
13,"2011-09-09","970.93","13885.92"
13,"2011-11-11","1850.36","13885.92"
13,"2011-11-18","1814.36","13885.92"
13,"2011-11-25","1543.47","13885.92"
13,"2011-12-02","1711.6","13885.92"
13,"2011-12-09","2298.03","13885.92"
13,"2011-12-16","2210.77","13885.92"
13,"2011-12-23","2558.16","13885.92"
13,"2011-12-30","1370.59","13885.92"
13,"2012-01-06","1369.32","13885.92"
13,"2012-01-13","1793.18","13885.92"
13,"2012-01-20","1549.97","13885.92"
13,"2012-01-27","1550.12","13885.92"
13,"2012-02-03","1717.09","13885.92"
13,"2012-02-10","1769.82","13885.92"
13,"2012-02-17","1758.34","13885.92"
13,"2012-02-24","1690.75","13885.92"
13,"2012-03-02","1707.16","13885.92"
13,"2012-03-09","1507.89","13885.92"
13,"2012-03-16","1448.19","13885.92"
13,"2012-03-23","1446.38","13885.92"
13,"2012-03-30","1406.54","13885.92"
13,"2012-04-06","1497.8","13885.92"
13,"2012-04-13","1503.56","13885.92"
13,"2012-04-20","1346.73","13885.92"
13,"2012-04-27","1274.17","13885.92"
13,"2012-05-04","1431.4","13885.92"
13,"2012-05-11","1090.98","13885.92"
13,"2012-05-18","1337.83","13885.92"
13,"2012-05-25","1013.79","13885.92"
13,"2012-06-01","1011.75","13885.92"
13,"2012-06-08","1027.79","13885.92"
13,"2012-06-15","1018.4","13885.92"
13,"2012-06-22","916.14","13885.92"
13,"2012-06-29","855.9","13885.92"
13,"2012-07-06","745.28","13885.92"
13,"2012-07-13","871.98","13885.92"
13,"2012-07-20","921.11","13885.92"
13,"2012-07-27","814.21","13885.92"
13,"2012-08-03","762.02","13885.92"
13,"2012-08-10","865.07","13885.92"
13,"2012-08-17","847.94","13885.92"
13,"2012-08-24","615.4","13885.92"
13,"2012-08-31","674.61","13885.92"
13,"2012-09-07","911.88","13885.92"
13,"2012-09-14","1080.94","13885.92"
13,"2012-09-21","977.96","13885.92"
13,"2012-09-28","1193.54","13885.92"
13,"2012-10-05","1350.92","13885.92"
13,"2012-10-12","1047.08","13885.92"
13,"2012-10-19","2054.61","13885.92"
13,"2012-10-26","3049.99","13885.92"
13,"2010-02-12","7901.28","13885.92"
13,"2010-09-10","4947.66","13885.92"
13,"2010-11-26","11753","13885.92"
13,"2010-12-31","5956.45","13885.92"
13,"2011-02-11","6588.99","13885.92"
13,"2011-09-09","4847.96","13885.92"
13,"2011-11-11","8479.04","13885.92"
13,"2011-11-18","7340.6","13885.92"
13,"2011-11-25","10411.75","13885.92"
13,"2011-12-02","8127.68","13885.92"
13,"2011-12-09","10352.66","13885.92"
13,"2011-12-16","13306.94","13885.92"
13,"2011-12-30","8303.74","13885.92"
13,"2012-01-06","4456.92","13885.92"
13,"2012-01-13","4608.47","13885.92"
13,"2012-01-20","5288.46","13885.92"
13,"2012-01-27","4875.03","13885.92"
13,"2012-02-03","5479.74","13885.92"
13,"2012-02-10","6750.43","13885.92"
13,"2012-02-17","7806.95","13885.92"
13,"2012-02-24","6462.15","13885.92"
13,"2012-03-02","5256.94","13885.92"
13,"2012-03-09","4824.53","13885.92"
13,"2012-03-16","4818.16","13885.92"
13,"2012-03-23","5098.71","13885.92"
13,"2012-03-30","5304.35","13885.92"
13,"2012-04-06","5449.03","13885.92"
13,"2012-04-13","5079.69","13885.92"
13,"2012-04-20","4569.88","13885.92"
13,"2012-04-27","5656","13885.92"
13,"2012-05-04","5484.59","13885.92"
13,"2012-05-11","5627.93","13885.92"
13,"2012-05-18","6596.86","13885.92"
13,"2012-05-25","5295","13885.92"
13,"2012-06-01","5002.98","13885.92"
13,"2012-06-08","5809.24","13885.92"
13,"2012-06-15","5215.88","13885.92"
13,"2012-06-22","5300.89","13885.92"
13,"2012-06-29","6493.01","13885.92"
13,"2012-07-06","6224.26","13885.92"
13,"2012-07-13","6108.31","13885.92"
13,"2012-07-20","6011.48","13885.92"
13,"2012-07-27","6122.78","13885.92"
13,"2012-08-03","6828.16","13885.92"
13,"2012-08-10","5788.28","13885.92"
13,"2012-08-17","5826.6","13885.92"
13,"2012-08-24","6600.18","13885.92"
13,"2012-08-31","6385.6","13885.92"
13,"2012-09-07","6396.55","13885.92"
13,"2012-09-14","4948.08","13885.92"
13,"2012-09-21","5683.93","13885.92"
13,"2012-09-28","5278.63","13885.92"
13,"2012-10-05","5669.51","13885.92"
13,"2012-10-12","6134.43","13885.92"
13,"2012-10-19","6557.57","13885.92"
13,"2012-10-26","7365.45","13885.92"
13,"2010-02-12","5083.71","13885.92"
13,"2010-09-10","3997.6","13885.92"
13,"2010-11-26","2705.87","13885.92"
13,"2010-12-31","3578.82","13885.92"
13,"2011-02-11","3774.18","13885.92"
13,"2011-09-09","4177.48","13885.92"
13,"2011-11-11","3470.54","13885.92"
13,"2011-11-18","2622.24","13885.92"
13,"2011-11-25","3085.49","13885.92"
13,"2011-12-02","3401.24","13885.92"
13,"2011-12-09","3205.55","13885.92"
13,"2011-12-16","3296.7","13885.92"
13,"2011-12-23","4815.5","13885.92"
13,"2011-12-30","4163.68","13885.92"
13,"2012-01-06","3950.08","13885.92"
13,"2012-01-13","3037.98","13885.92"
13,"2012-01-20","3317.52","13885.92"
13,"2012-01-27","3271.6","13885.92"
13,"2012-02-03","3834.74","13885.92"
13,"2012-02-10","4667.18","13885.92"
13,"2012-02-17","4636.09","13885.92"
13,"2012-02-24","4351.14","13885.92"
13,"2012-03-02","4165.62","13885.92"
13,"2012-03-09","4272.16","13885.92"
13,"2012-03-16","4725.34","13885.92"
13,"2012-03-23","5381.4","13885.92"
13,"2012-03-30","4251.16","13885.92"
13,"2012-04-06","4682.48","13885.92"
13,"2012-04-13","5367.27","13885.92"
13,"2012-04-20","5199.66","13885.92"
13,"2012-04-27","5552.3","13885.92"
13,"2012-05-04","5083.42","13885.92"
13,"2012-05-11","5201.67","13885.92"
13,"2012-05-18","5227.34","13885.92"
13,"2012-05-25","4667.79","13885.92"
13,"2012-06-01","4871.33","13885.92"
13,"2012-06-08","5199.02","13885.92"
13,"2012-06-15","4567.74","13885.92"
13,"2012-06-22","4970.84","13885.92"
13,"2012-06-29","5664.24","13885.92"
13,"2012-07-06","5122.44","13885.92"
13,"2012-07-13","4620.52","13885.92"
13,"2012-07-20","5100.75","13885.92"
13,"2012-07-27","4691.38","13885.92"
13,"2012-08-03","4441.08","13885.92"
13,"2012-08-10","4285.76","13885.92"
13,"2012-08-17","5212.66","13885.92"
13,"2012-08-24","4573.98","13885.92"
13,"2012-08-31","5397.3","13885.92"
13,"2012-09-07","4641.62","13885.92"
13,"2012-09-14","4214.12","13885.92"
13,"2012-09-21","3351.26","13885.92"
13,"2012-09-28","3607.66","13885.92"
13,"2012-10-05","3446.48","13885.92"
13,"2012-10-12","4227.3","13885.92"
13,"2012-10-19","4304.54","13885.92"
13,"2012-10-26","4515.37","13885.92"
13,"2010-02-12","2320.96","13885.92"
13,"2010-09-10","3762.05","13885.92"
13,"2010-11-26","7146.86","13885.92"
13,"2010-12-31","2546.46","13885.92"
13,"2011-02-11","3039.35","13885.92"
13,"2011-09-09","3061.88","13885.92"
13,"2011-11-11","4437.22","13885.92"
13,"2011-11-18","3843.02","13885.92"
13,"2011-11-25","4293.13","13885.92"
13,"2011-12-02","3523.72","13885.92"
13,"2011-12-09","6000.61","13885.92"
13,"2011-12-16","6540.91","13885.92"
13,"2011-12-23","9344.59","13885.92"
13,"2011-12-30","3768.62","13885.92"
13,"2012-01-06","2170.12","13885.92"
13,"2012-01-13","2480.98","13885.92"
13,"2012-01-20","2666.88","13885.92"
13,"2012-01-27","3045.16","13885.92"
13,"2012-02-03","2615.62","13885.92"
13,"2012-02-10","2974.48","13885.92"
13,"2012-02-17","3061.9","13885.92"
13,"2012-02-24","3354.82","13885.92"
13,"2012-03-02","2934.14","13885.92"
13,"2012-03-09","2437.74","13885.92"
13,"2012-03-16","3403.22","13885.92"
13,"2012-03-23","2551.42","13885.92"
13,"2012-03-30","2631.64","13885.92"
13,"2012-04-06","2700.55","13885.92"
13,"2012-04-13","3160.99","13885.92"
13,"2012-04-20","3463.24","13885.92"
13,"2012-04-27","3080.06","13885.92"
13,"2012-05-04","2782.51","13885.92"
13,"2012-05-11","2836.85","13885.92"
13,"2012-05-18","3298.72","13885.92"
13,"2012-05-25","2802.05","13885.92"
13,"2012-06-01","4532.23","13885.92"
13,"2012-06-08","3230.94","13885.92"
13,"2012-06-15","2905.77","13885.92"
13,"2012-06-22","3563","13885.92"
13,"2012-06-29","2968.66","13885.92"
13,"2012-07-06","3007.62","13885.92"
13,"2012-07-13","4166.09","13885.92"
13,"2012-07-20","5880.82","13885.92"
13,"2012-07-27","5211.31","13885.92"
13,"2012-08-03","5882.65","13885.92"
13,"2012-08-10","7379.27","13885.92"
13,"2012-08-17","8290.87","13885.92"
13,"2012-08-24","8696.26","13885.92"
13,"2012-08-31","9812.58","13885.92"
13,"2012-09-07","7207.44","13885.92"
13,"2012-09-14","3867.48","13885.92"
13,"2012-09-21","2870.09","13885.92"
13,"2012-09-28","3067.9","13885.92"
13,"2012-10-05","2817.56","13885.92"
13,"2012-10-12","3669.16","13885.92"
13,"2012-10-19","4047.61","13885.92"
13,"2012-10-26","7314.91","13885.92"
13,"2010-02-12","12602.45","13885.92"
13,"2010-09-10","9888.71","13885.92"
13,"2010-11-26","11721.66","13885.92"
13,"2010-12-31","6907.08","13885.92"
13,"2011-02-11","11953.64","13885.92"
13,"2011-09-09","7949.08","13885.92"
13,"2011-11-11","8633.63","13885.92"
13,"2011-11-18","7802.68","13885.92"
13,"2011-11-25","11254.79","13885.92"
13,"2011-12-02","10383.82","13885.92"
13,"2012-01-06","6785.23","13885.92"
13,"2012-01-13","7084.38","13885.92"
13,"2012-01-20","6338.03","13885.92"
13,"2012-01-27","6484.5","13885.92"
13,"2012-02-03","8328.62","13885.92"
13,"2012-02-10","10063.71","13885.92"
13,"2012-02-24","8105.86","13885.92"
13,"2012-03-02","9655.93","13885.92"
13,"2012-03-09","9472.83","13885.92"
13,"2012-03-16","11114.62","13885.92"
13,"2012-03-23","8948.39","13885.92"
13,"2012-03-30","9992.31","13885.92"
13,"2012-04-06","11349.05","13885.92"
13,"2012-04-13","11754.92","13885.92"
13,"2012-04-20","10101.81","13885.92"
13,"2012-04-27","10768.08","13885.92"
13,"2012-05-04","10223.02","13885.92"
13,"2012-05-11","12959.58","13885.92"
13,"2012-05-25","10071.66","13885.92"
13,"2012-06-01","11450.36","13885.92"
13,"2012-06-08","12144.64","13885.92"
13,"2012-06-22","13279.34","13885.92"
13,"2012-06-29","12243.03","13885.92"
13,"2012-07-06","12638.41","13885.92"
13,"2012-07-13","11169.85","13885.92"
13,"2012-07-20","9824.53","13885.92"
13,"2012-07-27","9298.82","13885.92"
13,"2012-08-03","11379.63","13885.92"
13,"2012-08-10","10710.47","13885.92"
13,"2012-08-17","10755.8","13885.92"
13,"2012-08-24","10509.57","13885.92"
13,"2012-08-31","10832.83","13885.92"
13,"2012-09-07","10427.21","13885.92"
13,"2012-09-14","9302.31","13885.92"
13,"2012-09-21","8830.66","13885.92"
13,"2012-09-28","8583.18","13885.92"
13,"2012-10-05","8697.73","13885.92"
13,"2012-10-12","9592.53","13885.92"
13,"2012-10-19","8248.28","13885.92"
13,"2012-10-26","7868.19","13885.92"
13,"2010-02-12","12245.21","13885.92"
13,"2010-09-10","8989.91","13885.92"
13,"2010-12-31","5587.46","13885.92"
13,"2011-02-11","11225.65","13885.92"
13,"2011-09-09","8068.74","13885.92"
13,"2011-11-18","11785.53","13885.92"
13,"2011-12-02","12761.11","13885.92"
13,"2011-12-30","10534.66","13885.92"
13,"2012-01-06","6672.18","13885.92"
13,"2012-01-13","6892.44","13885.92"
13,"2012-01-20","6423.61","13885.92"
13,"2012-01-27","6847.2","13885.92"
13,"2012-02-03","7171.1","13885.92"
13,"2012-02-10","10260.97","13885.92"
13,"2012-02-17","9508.46","13885.92"
13,"2012-02-24","8589.87","13885.92"
13,"2012-03-02","8643.93","13885.92"
13,"2012-03-09","8340.44","13885.92"
13,"2012-03-16","8605.66","13885.92"
13,"2012-03-23","8181.75","13885.92"
13,"2012-03-30","9498.93","13885.92"
13,"2012-04-06","12790.76","13885.92"
13,"2012-04-13","11064.67","13885.92"
13,"2012-04-20","7099.75","13885.92"
13,"2012-04-27","11063.35","13885.92"
13,"2012-05-04","7715.71","13885.92"
13,"2012-05-11","8515.49","13885.92"
13,"2012-05-18","8899.49","13885.92"
13,"2012-05-25","7780.08","13885.92"
13,"2012-06-01","7789.83","13885.92"
13,"2012-06-08","8419.93","13885.92"
13,"2012-06-15","8080.8","13885.92"
13,"2012-06-22","8228.19","13885.92"
13,"2012-06-29","8636.69","13885.92"
13,"2012-07-06","10112.24","13885.92"
13,"2012-07-13","9105.33","13885.92"
13,"2012-07-20","9762.97","13885.92"
13,"2012-07-27","9124.87","13885.92"
13,"2012-08-03","12015.21","13885.92"
13,"2012-08-10","13385.14","13885.92"
13,"2012-09-14","9297.66","13885.92"
13,"2012-09-21","6954.72","13885.92"
13,"2012-09-28","8959.72","13885.92"
13,"2012-10-05","10832.41","13885.92"
13,"2012-10-12","11834.33","13885.92"
13,"2012-10-19","12401.4","13885.92"
13,"2010-12-31","12805.29","13885.92"
13,"2011-09-09","13815.38","13885.92"
13,"2012-01-13","13271.82","13885.92"
13,"2012-01-20","12567.7","13885.92"
13,"2012-01-27","11751.75","13885.92"
13,"2010-02-12","3152","13885.92"
13,"2010-09-10","3635.53","13885.92"
13,"2010-11-26","2893","13885.92"
13,"2010-12-31","2988.5","13885.92"
13,"2011-02-11","3407.79","13885.92"
13,"2011-09-09","3484.78","13885.92"
13,"2011-11-11","3468.96","13885.92"
13,"2011-11-18","2200","13885.92"
13,"2011-11-25","3497.86","13885.92"
13,"2011-12-02","2979.6","13885.92"
13,"2011-12-09","3565.33","13885.92"
13,"2011-12-16","3577.82","13885.92"
13,"2011-12-23","5174.66","13885.92"
13,"2011-12-30","3092.23","13885.92"
13,"2012-01-06","2427.32","13885.92"
13,"2012-01-13","2535.01","13885.92"
13,"2012-01-20","2380.97","13885.92"
13,"2012-01-27","2455.77","13885.92"
13,"2012-02-03","2863.71","13885.92"
13,"2012-02-10","3714.53","13885.92"
13,"2012-02-17","3739.51","13885.92"
13,"2012-02-24","3930.9","13885.92"
13,"2012-03-02","3425.02","13885.92"
13,"2012-03-09","3901.04","13885.92"
13,"2012-03-16","3544.34","13885.92"
13,"2012-03-23","3146.15","13885.92"
13,"2012-03-30","4581.63","13885.92"
13,"2012-04-06","4681.71","13885.92"
13,"2012-04-13","4420.62","13885.92"
13,"2012-04-20","4063.29","13885.92"
13,"2012-04-27","4566.68","13885.92"
13,"2012-05-04","4572.4","13885.92"
13,"2012-05-11","5268","13885.92"
13,"2012-05-18","6241.1","13885.92"
13,"2012-05-25","5356.43","13885.92"
13,"2012-06-01","4278","13885.92"
13,"2012-06-08","5013.85","13885.92"
13,"2012-06-15","3660.45","13885.92"
13,"2012-06-22","4427.96","13885.92"
13,"2012-06-29","4998.57","13885.92"
13,"2012-07-06","4379.36","13885.92"
13,"2012-07-13","3356.4","13885.92"
13,"2012-07-20","3505.33","13885.92"
13,"2012-07-27","2868.11","13885.92"
13,"2012-08-03","3283.39","13885.92"
13,"2012-08-10","2934.48","13885.92"
13,"2012-08-17","3017.38","13885.92"
13,"2012-08-24","2705.33","13885.92"
13,"2012-08-31","2413.67","13885.92"
13,"2012-09-07","2511.72","13885.92"
13,"2012-09-14","2582.05","13885.92"
13,"2012-09-21","2388.11","13885.92"
13,"2012-09-28","2741.83","13885.92"
13,"2012-10-05","3708.01","13885.92"
13,"2012-10-12","3655.16","13885.92"
13,"2012-10-19","2747.46","13885.92"
13,"2012-10-26","2676.85","13885.92"
13,"2010-02-12","820.5","13885.92"
13,"2010-09-10","1440","13885.92"
13,"2010-11-26","4754","13885.92"
13,"2010-12-31","1416","13885.92"
13,"2011-02-11","1950.5","13885.92"
13,"2011-09-09","2929.52","13885.92"
13,"2011-11-11","4415.47","13885.92"
13,"2011-11-18","3081.96","13885.92"
13,"2011-11-25","2613.68","13885.92"
13,"2011-12-02","2030.22","13885.92"
13,"2011-12-09","3788.75","13885.92"
13,"2011-12-16","3281.8","13885.92"
13,"2011-12-23","4742.77","13885.92"
13,"2011-12-30","1660.25","13885.92"
13,"2012-01-06","570.52","13885.92"
13,"2012-01-13","580.73","13885.92"
13,"2012-01-20","899.64","13885.92"
13,"2012-01-27","1165.43","13885.92"
13,"2012-02-03","1924.01","13885.92"
13,"2012-02-10","1970.14","13885.92"
13,"2012-02-17","1319.3","13885.92"
13,"2012-02-24","780.34","13885.92"
13,"2012-03-02","1422.23","13885.92"
13,"2012-03-09","1805.01","13885.92"
13,"2012-03-16","1873","13885.92"
13,"2012-03-23","1973","13885.92"
13,"2012-03-30","2234","13885.92"
13,"2012-04-06","2089.01","13885.92"
13,"2012-04-13","1734","13885.92"
13,"2012-04-20","1279","13885.92"
13,"2012-04-27","1776.5","13885.92"
13,"2012-05-04","1703","13885.92"
13,"2012-05-11","2141","13885.92"
13,"2012-05-18","2354.03","13885.92"
13,"2012-05-25","2966","13885.92"
13,"2012-06-01","3996","13885.92"
13,"2012-06-08","4144","13885.92"
13,"2012-06-15","4164","13885.92"
13,"2012-06-22","3437","13885.92"
13,"2012-06-29","3735","13885.92"
13,"2012-07-06","2722","13885.92"
13,"2012-07-13","1222.5","13885.92"
13,"2012-07-20","734","13885.92"
13,"2012-07-27","439","13885.92"
13,"2012-08-03","285","13885.92"
13,"2012-08-10","77","13885.92"
13,"2012-08-17","173.88","13885.92"
13,"2012-08-24","149.88","13885.92"
13,"2012-08-31","207.68","13885.92"
13,"2012-09-07","391.72","13885.92"
13,"2012-09-14","631.27","13885.92"
13,"2012-09-21","721.39","13885.92"
13,"2012-09-28","858.86","13885.92"
13,"2012-10-05","1274.72","13885.92"
13,"2012-10-12","1767.56","13885.92"
13,"2012-10-19","1332.26","13885.92"
13,"2012-10-26","1852.7","13885.92"
13,"2010-02-12","4135.87","13885.92"
13,"2010-09-10","3619.01","13885.92"
13,"2010-11-26","4112.01","13885.92"
13,"2010-12-31","3869.73","13885.92"
13,"2011-02-11","3558.85","13885.92"
13,"2011-09-09","3412.94","13885.92"
13,"2011-11-11","4048.46","13885.92"
13,"2011-11-18","3887.93","13885.92"
13,"2011-11-25","3544.26","13885.92"
13,"2011-12-02","3317.28","13885.92"
13,"2011-12-09","2890.08","13885.92"
13,"2011-12-16","3232.99","13885.92"
13,"2011-12-23","2699","13885.92"
13,"2011-12-30","2781.59","13885.92"
13,"2012-01-06","2664.06","13885.92"
13,"2012-01-13","3053.72","13885.92"
13,"2012-01-20","3207.92","13885.92"
13,"2012-01-27","2869.84","13885.92"
13,"2012-02-03","3218.3","13885.92"
13,"2012-02-10","3450.01","13885.92"
13,"2012-02-17","3383.94","13885.92"
13,"2012-02-24","3256.48","13885.92"
13,"2012-03-02","3535.44","13885.92"
13,"2012-03-09","2915.53","13885.92"
13,"2012-03-16","3924.32","13885.92"
13,"2012-03-23","2890.99","13885.92"
13,"2012-03-30","3201.08","13885.92"
13,"2012-04-06","2985.08","13885.92"
13,"2012-04-13","2623.28","13885.92"
13,"2012-04-20","2806.35","13885.92"
13,"2012-04-27","3351.87","13885.92"
13,"2012-05-04","3057.69","13885.92"
13,"2012-05-11","3016.12","13885.92"
13,"2012-05-18","3540.74","13885.92"
13,"2012-05-25","3316.27","13885.92"
13,"2012-06-01","2984.52","13885.92"
13,"2012-06-08","3231.67","13885.92"
13,"2012-06-15","3042.42","13885.92"
13,"2012-06-22","3601.72","13885.92"
13,"2012-06-29","3843.66","13885.92"
13,"2012-07-06","3362.31","13885.92"
13,"2012-07-13","2692.78","13885.92"
13,"2012-07-20","3445.75","13885.92"
13,"2012-07-27","3514.71","13885.92"
13,"2012-08-03","3882.65","13885.92"
13,"2012-08-10","3461.42","13885.92"
13,"2012-08-17","3450.36","13885.92"
13,"2012-08-24","3345.51","13885.92"
13,"2012-08-31","3046.13","13885.92"
13,"2012-09-07","3555.86","13885.92"
13,"2012-09-14","3861.47","13885.92"
13,"2012-09-21","3402.27","13885.92"
13,"2012-09-28","3271.01","13885.92"
13,"2012-10-05","3475.32","13885.92"
13,"2012-10-12","3179.49","13885.92"
13,"2012-10-19","3834.13","13885.92"
13,"2012-10-26","3549.53","13885.92"
13,"2010-02-12","979.66","13885.92"
13,"2010-09-10","7008.98","13885.92"
13,"2010-11-26","8178.49","13885.92"
13,"2010-12-31","1398.25","13885.92"
13,"2011-02-11","2289","13885.92"
13,"2011-09-09","6494.5","13885.92"
13,"2011-11-11","3387.97","13885.92"
13,"2011-11-18","2942","13885.92"
13,"2011-11-25","5189.56","13885.92"
13,"2011-12-02","3438.67","13885.92"
13,"2011-12-09","4776.83","13885.92"
13,"2011-12-16","7788.04","13885.92"
13,"2011-12-23","10091.14","13885.92"
13,"2011-12-30","2885.31","13885.92"
13,"2012-01-06","1053.03","13885.92"
13,"2012-01-13","1189.78","13885.92"
13,"2012-01-20","1223","13885.92"
13,"2012-01-27","1060.47","13885.92"
13,"2012-02-03","1526.47","13885.92"
13,"2012-02-10","1634.75","13885.92"
13,"2012-02-17","1956","13885.92"
13,"2012-02-24","1844","13885.92"
13,"2012-03-02","2762.95","13885.92"
13,"2012-03-09","2280.25","13885.92"
13,"2012-03-16","1644.5","13885.92"
13,"2012-03-23","1211","13885.92"
13,"2012-03-30","1617.7","13885.92"
13,"2012-04-06","1770","13885.92"
13,"2012-04-13","1600.85","13885.92"
13,"2012-04-20","1361.44","13885.92"
13,"2012-04-27","1452.38","13885.92"
13,"2012-05-04","845.5","13885.92"
13,"2012-05-11","1299.79","13885.92"
13,"2012-05-18","1248.17","13885.92"
13,"2012-05-25","1133.93","13885.92"
13,"2012-06-01","1161.69","13885.92"
13,"2012-06-08","1319.92","13885.92"
13,"2012-06-15","1409.66","13885.92"
13,"2012-06-22","950.46","13885.92"
13,"2012-06-29","957.55","13885.92"
13,"2012-07-06","1167.48","13885.92"
13,"2012-07-13","1246.77","13885.92"
