"store_id","month","monthly_sales"
25,"2012-07-01","2812265.61"
25,"2012-08-01","3620045.66"
25,"2012-09-01","2676770.57"
25,"2012-10-01","2771326.93"
26,"2010-02-01","3904536.86"
26,"2010-03-01","3766031.22"
26,"2010-04-01","4744126.11"
26,"2010-05-01","4103759.92"
26,"2010-06-01","4054594.01"
26,"2010-07-01","5205903.63"
26,"2010-08-01","4121975.94"
26,"2010-09-01","3871886.01"
26,"2010-10-01","4673840.47"
26,"2010-11-01","4130223.84"
26,"2010-12-01","5813819.77"
26,"2011-01-01","3377790.85"
26,"2011-02-01","3814794.56"
26,"2011-03-01","3646250.38"
26,"2011-04-01","4492878.44"
26,"2011-05-01","3900845.28"
26,"2011-06-01","4127634.47"
26,"2011-07-01","5248689.12"
26,"2011-08-01","4281581.30"
26,"2011-09-01","4944408.06"
26,"2011-10-01","4065073.33"
26,"2011-11-01","4295002.72"
26,"2011-12-01","5854303.21"
26,"2012-01-01","3466674.66"
26,"2012-02-01","3903877.12"
26,"2012-03-01","4700523.26"
26,"2012-04-01","3842068.54"
26,"2012-05-01","4054515.60"
26,"2012-06-01","5258751.43"
26,"2012-07-01","4324991.62"
26,"2012-08-01","5356883.87"
26,"2012-09-01","3993816.42"
26,"2012-10-01","4074341.77"
27,"2010-02-01","6955657.11"
27,"2010-03-01","6776185.65"
27,"2010-04-01","9523358.57"
27,"2010-05-01","7580988.87"
27,"2010-06-01","7796722.80"
27,"2010-07-01","9649148.99"
27,"2010-08-01","7580035.47"
27,"2010-09-01","7048586.88"
27,"2010-10-01","8362474.68"
27,"2010-11-01","7846716.76"
27,"2010-12-01","10893300.79"
27,"2011-01-01","6038609.55"
27,"2011-02-01","6662626.46"
27,"2011-03-01","6448580.73"
27,"2011-04-01","8609618.19"
27,"2011-05-01","7066579.01"
27,"2011-06-01","7497817.96"
27,"2011-07-01","9211953.50"
27,"2011-08-01","7322033.51"
27,"2011-09-01","8242797.21"
27,"2011-10-01","6754955.62"
27,"2011-11-01","7649977.52"
27,"2011-12-01","10417134.93"
27,"2012-01-01","5833352.44"
27,"2012-02-01","6470675.32"
27,"2012-03-01","7988984.05"
27,"2012-04-01","6754916.86"
27,"2012-05-01","6869760.31"
27,"2012-06-01","9119335.58"
27,"2012-07-01","7174911.82"
27,"2012-08-01","8674066.48"
27,"2012-09-01","6458733.11"
27,"2012-10-01","6575320.15"
28,"2010-02-01","6264794.53"
28,"2010-03-01","5460400.76"
28,"2010-04-01","6523307.50"
28,"2010-05-01","5173303.91"
28,"2010-06-01","5391317.32"
28,"2010-07-01","6321680.12"
28,"2010-08-01","5129272.99"
28,"2010-09-01","5041082.44"
28,"2010-10-01","6048023.07"
28,"2010-11-01","5884472.93"
28,"2010-12-01","7541109.36"
28,"2011-01-01","4708717.88"
28,"2011-02-01","5788824.43"
28,"2011-03-01","5592046.69"
28,"2011-04-01","6511497.88"
28,"2011-05-01","5080532.97"
28,"2011-06-01","5221064.91"
28,"2011-07-01","6256484.38"
28,"2011-08-01","5109135.08"
28,"2011-09-01","6168008.27"
28,"2011-10-01","5224217.63"
28,"2011-11-01","6164129.11"
28,"2011-12-01","7331349.35"
28,"2012-01-01","4889725.32"
28,"2012-02-01","5929557.18"
28,"2012-03-01","6895963.64"
28,"2012-04-01","5201531.10"
28,"2012-05-01","5079728.89"
28,"2012-06-01","6225633.14"
28,"2012-07-01","4965241.15"
28,"2012-08-01","6256260.26"
28,"2012-09-01","4859203.56"
28,"2012-10-01","5026062.83"
29,"2010-02-01","2099124.09"
29,"2010-03-01","2103967.34"
29,"2010-04-01","2685010.45"
29,"2010-05-01","2167087.71"
29,"2010-06-01","2273014.77"
29,"2010-07-01","2673589.85"
29,"2010-08-01","2092463.25"
29,"2010-09-01","1999654.05"
29,"2010-10-01","2520048.52"
29,"2010-11-01","2528897.13"
29,"2010-12-01","3803970.33"
29,"2011-01-01","1738418.56"
29,"2011-02-01","2080704.03"
29,"2011-03-01","2001888.60"
29,"2011-04-01","2581496.89"
29,"2011-05-01","2127591.70"
29,"2011-06-01","2238965.35"
29,"2011-07-01","2601935.63"
29,"2011-08-01","2081148.85"
29,"2011-09-01","2398834.61"
29,"2011-10-01","2010957.31"
29,"2011-11-01","2570102.82"
29,"2011-12-01","3518300.85"
29,"2012-01-01","1757380.77"
29,"2012-02-01","2087388.94"
29,"2012-03-01","2516820.55"
29,"2012-04-01","2176771.19"
29,"2012-05-01","2128043.42"
29,"2012-06-01","2820492.89"
29,"2012-07-01","2075405.77"
29,"2012-08-01","2601135.88"
29,"2012-09-01","1994692.49"
29,"2012-10-01","2086249.72"
30,"2010-02-01","1898327.06"
30,"2010-03-01","1828974.71"
30,"2010-04-01","2302333.91"
30,"2010-05-01","1837978.03"
30,"2010-06-01","1804811.62"
30,"2010-07-01","2203084.67"
30,"2010-08-01","1776517.71"
30,"2010-09-01","1827162.26"
30,"2010-10-01","2259465.79"
30,"2010-11-01","1802368.56"
30,"2010-12-01","2198062.31"
30,"2011-01-01","1781607.59"
30,"2011-02-01","1811650.67"
30,"2011-03-01","1739089.37"
30,"2011-04-01","2177529.14"
30,"2011-05-01","1727812.13"
30,"2011-06-01","1715702.30"
30,"2011-07-01","2106750.10"
30,"2011-08-01","1646418.75"
30,"2011-09-01","1902373.49"
30,"2011-10-01","1683350.66"
30,"2011-11-01","1730672.23"
30,"2011-12-01","2159191.98"
30,"2012-01-01","1775853.05"
30,"2012-02-01","1745771.55"
30,"2012-03-01","2178702.83"
30,"2012-04-01","1786950.86"
30,"2012-05-01","1800849.04"
30,"2012-06-01","2154514.39"
30,"2012-07-01","1710265.97"
30,"2012-08-01","2143795.13"
30,"2012-09-01","1740640.76"
30,"2012-10-01","1758306.50"
31,"2010-02-01","5830940.44"
31,"2010-03-01","5312960.57"
31,"2010-04-01","6644425.09"
31,"2010-05-01","5315928.16"
31,"2010-06-01","5476330.64"
31,"2010-07-01","6470282.02"
31,"2010-08-01","5383313.61"
31,"2010-09-01","5134581.76"
31,"2010-10-01","6300176.32"
31,"2010-11-01","5895251.11"
31,"2010-12-01","7796083.04"
31,"2011-01-01","5261839.99"
31,"2011-02-01","5887178.91"
31,"2011-03-01","5600889.23"
31,"2011-04-01","6962676.85"
31,"2011-05-01","5526512.66"
31,"2011-06-01","5722649.07"
31,"2011-07-01","6920574.60"
31,"2011-08-01","5777114.42"
31,"2011-09-01","6759042.64"
31,"2011-10-01","5561896.54"
31,"2011-11-01","6250463.54"
31,"2011-12-01","7938387.07"
31,"2012-01-01","5411164.02"
31,"2012-02-01","5882525.38"
31,"2012-03-01","7033323.40"
31,"2012-04-01","5622401.56"
31,"2012-05-01","5622763.42"
31,"2012-06-01","7022073.52"
31,"2012-07-01","5528488.32"
31,"2012-08-01","6940263.62"
31,"2012-09-01","5337962.51"
31,"2012-10-01","5483441.47"
32,"2010-02-01","4346988.47"
32,"2010-03-01","4295689.47"
32,"2010-04-01","5449652.86"
32,"2010-05-01","4562454.30"
32,"2010-06-01","4616264.51"
32,"2010-07-01","5560339.22"
32,"2010-08-01","4632916.66"
32,"2010-09-01","4235962.36"
32,"2010-10-01","5460589.39"
32,"2010-11-01","4989441.07"
32,"2010-12-01","7040638.37"
32,"2011-01-01","4159786.44"
32,"2011-02-01","4433098.25"
32,"2011-03-01","4377790.55"
32,"2011-04-01","5592702.21"
32,"2011-05-01","4640488.56"
32,"2011-06-01","4763399.24"
32,"2011-07-01","5810007.17"
32,"2011-08-01","4813548.96"
32,"2011-09-01","5627938.32"
32,"2011-10-01","4661518.98"
32,"2011-11-01","5253481.49"
32,"2011-12-01","7213433.31"
32,"2012-01-01","4303412.25"
32,"2012-02-01","4621884.48"
32,"2012-03-01","5671291.37"
32,"2012-04-01","4690779.83"
32,"2012-05-01","4784759.53"
32,"2012-06-01","6013731.69"
32,"2012-07-01","4668099.48"
32,"2012-08-01","6129135.30"
32,"2012-09-01","4599294.17"
32,"2012-10-01","4798727.90"
33,"2010-02-01","1150379.86"
33,"2010-03-01","1148775.38"
33,"2010-04-01","1446761.46"
33,"2010-05-01","1231554.17"
33,"2010-06-01","1127719.78"
33,"2010-07-01","1345638.87"
33,"2010-08-01","982708.14"
33,"2010-09-01","988494.72"
33,"2010-10-01","1190225.74"
33,"2010-11-01","983612.88"
33,"2010-12-01","1170963.26"
33,"2011-01-01","979488.91"
33,"2011-02-01","1005667.58"
33,"2011-03-01","1001675.79"
33,"2011-04-01","1277608.54"
33,"2011-05-01","1015136.17"
33,"2011-06-01","978510.61"
33,"2011-07-01","1218145.55"
33,"2011-08-01","997045.43"
33,"2011-09-01","1247973.31"
33,"2011-10-01","999509.50"
33,"2011-11-01","1015409.13"
33,"2011-12-01","1221666.15"
33,"2012-01-01","1028324.99"
33,"2012-02-01","1047471.58"
33,"2012-03-01","1311764.19"
33,"2012-04-01","1100246.59"
33,"2012-05-01","1105091.04"
33,"2012-06-01","1343662.76"
33,"2012-07-01","1063064.22"
33,"2012-08-01","1311186.74"
33,"2012-09-01","1059369.40"
33,"2012-10-01","1065369.52"
34,"2010-02-01","3840559.15"
34,"2010-03-01","3612356.84"
34,"2010-04-01","4623620.27"
34,"2010-05-01","3743904.62"
34,"2010-06-01","3758281.18"
34,"2010-07-01","4538737.74"
34,"2010-08-01","3779218.33"
34,"2010-09-01","3649582.24"
34,"2010-10-01","4548711.02"
34,"2010-11-01","4217266.10"
34,"2010-12-01","5838179.30"
34,"2011-01-01","3527000.41"
34,"2011-02-01","4003548.22"
34,"2011-03-01","3844979.66"
34,"2011-04-01","4749033.97"
34,"2011-05-01","3818416.93"
34,"2011-06-01","3783195.14"
34,"2011-07-01","4506622.27"
34,"2011-08-01","3730310.77"
34,"2011-09-01","4558911.97"
34,"2011-10-01","3777615.34"
34,"2011-11-01","4277340.21"
34,"2011-12-01","5783207.17"
34,"2012-01-01","3650949.39"
34,"2012-02-01","4060625.98"
34,"2012-03-01","4849960.66"
34,"2012-04-01","3996302.67"
34,"2012-05-01","3955140.38"
34,"2012-06-01","4902174.97"
34,"2012-07-01","3831358.81"
34,"2012-08-01","4851332.78"
34,"2012-09-01","3803304.35"
34,"2012-10-01","3838014.16"
35,"2010-02-01","4690739.19"
35,"2010-03-01","4509391.19"
35,"2010-04-01","5679817.12"
35,"2010-05-01","4588337.11"
35,"2010-06-01","4871062.92"
35,"2010-07-01","5899896.92"
35,"2010-08-01","4222183.45"
35,"2010-09-01","3499860.16"
35,"2010-10-01","4129560.67"
35,"2010-11-01","4343387.14"
35,"2010-12-01","5761735.06"
35,"2011-01-01","2630152.38"
35,"2011-02-01","3313270.36"
35,"2011-03-01","3243896.85"
35,"2011-04-01","4024732.95"
35,"2011-05-01","3288884.29"
35,"2011-06-01","3488589.48"
35,"2011-07-01","4107025.92"
35,"2011-08-01","3364058.20"
35,"2011-09-01","3930198.70"
35,"2011-10-01","3184646.68"
35,"2011-11-01","4088831.58"
35,"2011-12-01","5422691.24"
35,"2012-01-01","2555416.23"
35,"2012-02-01","3226277.30"
35,"2012-03-01","3861165.06"
35,"2012-04-01","3164799.57"
35,"2012-05-01","3215784.08"
35,"2012-06-01","4457729.35"
35,"2012-07-01","3460498.01"
35,"2012-08-01","4469118.32"
35,"2012-09-01","3392804.79"
35,"2012-10-01","3434129.81"
36,"2010-02-01","1854910.91"
36,"2010-03-01","1754928.13"
36,"2010-04-01","2264705.73"
36,"2010-05-01","1888074.16"
36,"2010-06-01","1859374.65"
36,"2010-07-01","2257400.89"
36,"2010-08-01","1787880.37"
36,"2010-09-01","1739808.63"
36,"2010-10-01","2137439.79"
36,"2010-11-01","1652172.37"
36,"2010-12-01","1956430.06"
36,"2011-01-01","1566522.75"
36,"2011-02-01","1626477.37"
36,"2011-03-01","1632230.86"
36,"2011-04-01","1944669.76"
36,"2011-05-01","1513556.69"
36,"2011-06-01","1502541.18"
36,"2011-07-01","1833039.36"
36,"2011-08-01","1479438.22"
36,"2011-09-01","1683660.55"
36,"2011-10-01","1323042.01"
36,"2011-11-01","1307599.52"
36,"2011-12-01","1559840.48"
36,"2012-01-01","1287816.31"
36,"2012-02-01","1286311.95"
36,"2012-03-01","1591434.88"
36,"2012-04-01","1302739.19"
36,"2012-05-01","1273885.16"
36,"2012-06-01","1575367.23"
36,"2012-07-01","1187849.28"
36,"2012-08-01","1483737.73"
36,"2012-09-01","1160104.63"
36,"2012-10-01","1137224.17"
37,"2010-02-01","2089857.75"
37,"2010-03-01","2008069.74"
37,"2010-04-01","2622932.69"
37,"2010-05-01","2091166.77"
37,"2010-06-01","1952291.14"
37,"2010-07-01","2465809.65"
37,"2010-08-01","1999480.42"
37,"2010-09-01","2016240.48"
37,"2010-10-01","2578198.74"
37,"2010-11-01","2093574.99"
37,"2010-12-01","2590847.49"
37,"2011-01-01","2108240.10"
37,"2011-02-01","2157948.38"
37,"2011-03-01","2033791.64"
37,"2011-04-01","2651410.36"
37,"2011-05-01","2100036.10"
37,"2011-06-01","2044437.06"
37,"2011-07-01","2515349.33"
37,"2011-08-01","2048137.04"
37,"2011-09-01","2582942.55"
37,"2011-10-01","2076592.63"
37,"2011-11-01","2107243.51"
37,"2011-12-01","2655367.07"
37,"2012-01-01","2162575.62"
37,"2012-02-01","2142233.88"
37,"2012-03-01","2600706.93"
37,"2012-04-01","2124112.59"
37,"2012-05-01","2138768.43"
37,"2012-06-01","2561668.35"
37,"2012-07-01","2043737.52"
37,"2012-08-01","2593566.72"
37,"2012-09-01","2090764.00"
37,"2012-10-01","2154640.65"
38,"2010-02-01","1362171.69"
38,"2010-03-01","1383147.39"
38,"2010-04-01","1721384.97"
38,"2010-05-01","1396798.25"
38,"2010-06-01","1388752.14"
38,"2010-07-01","1708024.76"
38,"2010-08-01","1371983.45"
38,"2010-09-01","1380182.33"
38,"2010-10-01","1729533.01"
38,"2010-11-01","1430469.26"
38,"2010-12-01","1715347.27"
38,"2011-01-01","1441138.57"
38,"2011-02-01","1498853.26"
38,"2011-03-01","1464328.18"
38,"2011-04-01","1844187.70"
38,"2011-05-01","1511781.30"
38,"2011-06-01","1489465.03"
38,"2011-07-01","1874908.92"
38,"2011-08-01","1553372.74"
38,"2011-09-01","1984399.19"
38,"2011-10-01","1631195.41"
38,"2011-11-01","1633805.89"
38,"2011-12-01","2013322.26"
38,"2012-01-01","1719842.24"
38,"2012-02-01","1752424.64"
38,"2012-03-01","2173508.86"
38,"2012-04-01","1756638.97"
38,"2012-05-01","1756795.12"
38,"2012-06-01","2124484.73"
38,"2012-07-01","1735993.18"
38,"2012-08-01","2140200.93"
38,"2012-09-01","1729288.27"
38,"2012-10-01","1741896.51"
39,"2010-02-01","4895999.86"
39,"2010-03-01","5047330.83"
39,"2010-04-01","6577921.31"
39,"2010-05-01","5298917.48"
39,"2010-06-01","5532340.53"
39,"2010-07-01","6645706.92"
39,"2010-08-01","5670787.78"
39,"2010-09-01","5077199.05"
39,"2010-10-01","6300802.59"
39,"2010-11-01","6105120.64"
39,"2010-12-01","8630149.33"
39,"2011-01-01","4819743.69"
39,"2011-02-01","5147822.76"
39,"2011-03-01","5232847.08"
39,"2011-04-01","6958319.79"
39,"2011-05-01","5475974.99"
39,"2011-06-01","5798398.29"
39,"2011-07-01","7067075.13"
39,"2011-08-01","6235812.39"
39,"2011-09-01","6917370.12"
39,"2011-10-01","5766552.62"
39,"2011-11-01","6859816.64"
39,"2011-12-01","9497869.80"
39,"2012-01-01","5562805.94"
39,"2012-02-01","5762245.32"
39,"2012-03-01","7415552.83"
39,"2012-04-01","6235968.91"
39,"2012-05-01","6102034.95"
39,"2012-06-01","7876124.60"
39,"2012-07-01","6200449.56"
39,"2012-08-01","8405961.26"
39,"2012-09-01","6108705.41"
39,"2012-10-01","6215814.07"
40,"2010-02-01","3737488.70"
40,"2010-03-01","3657724.56"
40,"2010-04-01","4505475.08"
40,"2010-05-01","3811156.51"
40,"2010-06-01","3973514.03"
40,"2010-07-01","4980793.62"
40,"2010-08-01","3836032.65"
40,"2010-09-01","3643184.42"
40,"2010-10-01","4538660.63"
40,"2010-11-01","3922347.76"
40,"2010-12-01","5750981.56"
40,"2011-01-01","3205520.99"
40,"2011-02-01","3693764.89"
40,"2011-03-01","3542971.85"
40,"2011-04-01","4476391.62"
40,"2011-05-01","3800101.21"
40,"2011-06-01","4008550.09"
40,"2011-07-01","5019223.50"
40,"2011-08-01","3932173.57"
40,"2011-09-01","4658793.12"
40,"2011-10-01","3891137.26"
40,"2011-11-01","4184420.19"
40,"2011-12-01","5927494.64"
40,"2012-01-01","3316707.09"
40,"2012-02-01","3874140.50"
40,"2012-03-01","4489556.57"
40,"2012-04-01","3762228.24"
40,"2012-05-01","3848390.84"
40,"2012-06-01","5117118.45"
40,"2012-07-01","4085649.50"
40,"2012-08-01","4978223.81"
40,"2012-09-01","3809322.06"
40,"2012-10-01","3891070.28"
41,"2010-02-01","4206165.99"
41,"2010-03-01","4109349.35"
41,"2010-04-01","5425674.24"
41,"2010-05-01","4702065.81"
41,"2010-06-01","4899440.07"
41,"2010-07-01","6032498.26"
41,"2010-08-01","5151079.27"
41,"2010-09-01","4618140.46"
41,"2010-10-01","5706030.18"
41,"2010-11-01","5378041.57"
41,"2010-12-01","7509735.45"
41,"2011-01-01","4320671.42"
41,"2011-02-01","4632538.43"
41,"2011-03-01","4644429.72"
41,"2011-04-01","6061682.47"
41,"2011-05-01","5037829.31"
41,"2011-06-01","5142808.88"
41,"2011-07-01","6459144.09"
41,"2011-08-01","5500624.25"
41,"2011-09-01","6095507.14"
41,"2011-10-01","5014420.30"
41,"2011-11-01","5755015.46"
41,"2011-12-01","8051202.84"
41,"2012-01-01","4538652.94"
41,"2012-02-01","5003037.28"
41,"2012-03-01","6139917.22"
41,"2012-04-01","5253005.02"
41,"2012-05-01","5469070.74"
41,"2012-06-01","6937866.97"
41,"2012-07-01","5480794.86"
41,"2012-08-01","7329723.71"
41,"2012-09-01","5283325.44"
41,"2012-10-01","5452445.75"
42,"2010-02-01","2119399.42"
42,"2010-03-01","2141271.82"
42,"2010-04-01","2607968.47"
42,"2010-05-01","2135691.96"
42,"2010-06-01","2177010.92"
42,"2010-07-01","2596789.98"
42,"2010-08-01","2129563.32"
42,"2010-09-01","2142883.64"
42,"2010-10-01","2640003.89"
42,"2010-11-01","2200595.93"
42,"2010-12-01","2606910.56"
42,"2011-01-01","2239343.31"
42,"2011-02-01","2298339.22"
42,"2011-03-01","2259086.54"
42,"2011-04-01","2756771.40"
42,"2011-05-01","2243217.34"
42,"2011-06-01","2210267.60"
42,"2011-07-01","2681855.01"
42,"2011-08-01","2206112.80"
42,"2011-09-01","2761083.03"
42,"2011-10-01","2315518.45"
42,"2011-11-01","2386164.74"
42,"2011-12-01","2759543.23"
42,"2012-01-01","2419199.17"
42,"2012-02-01","2434343.31"
42,"2012-03-01","2970113.27"
42,"2012-04-01","2370590.28"
42,"2012-05-01","2379279.54"
42,"2012-06-01","2818369.45"
42,"2012-07-01","2293471.77"
42,"2012-08-01","2766000.40"
42,"2012-09-01","2237287.17"
42,"2012-10-01","2261705.49"
43,"2010-02-01","2607648.61"
43,"2010-03-01","2595183.41"
43,"2010-04-01","3288140.80"
43,"2010-05-01","2684728.03"
43,"2010-06-01","2691242.39"
43,"2010-07-01","3354094.26"
43,"2010-08-01","2780169.75"
43,"2010-09-01","2786753.94"
43,"2010-10-01","3361313.34"
43,"2010-11-01","2424369.12"
43,"2010-12-01","2963362.34"
43,"2011-01-01","2390299.74"
43,"2011-02-01","2506140.53"
43,"2011-03-01","2466532.15"
43,"2011-04-01","3147507.20"
43,"2011-05-01","2560344.46"
43,"2011-06-01","2544720.68"
43,"2011-07-01","3001028.90"
43,"2011-08-01","2426552.55"
43,"2011-09-01","3003522.11"
43,"2011-10-01","2400955.71"
43,"2011-11-01","2555961.70"
43,"2011-12-01","3049629.72"
43,"2012-01-01","2541433.68"
43,"2012-02-01","2565050.38"
43,"2012-03-01","3225834.01"
43,"2012-04-01","2555439.76"
43,"2012-05-01","2524071.44"
43,"2012-06-01","3089325.15"
43,"2012-07-01","2442254.20"
43,"2012-08-01","3089524.50"
43,"2012-09-01","2468793.46"
43,"2012-10-01","2473507.39"
44,"2010-02-01","1108983.45"
44,"2010-03-01","1102711.79"
44,"2010-04-01","1374892.23"
44,"2010-05-01","1130852.14"
44,"2010-06-01","1160898.62"
44,"2010-07-01","1445902.04"
44,"2010-08-01","1165728.16"
44,"2010-09-01","1140013.16"
44,"2010-10-01","1404993.11"
44,"2010-11-01","1144395.65"
44,"2010-12-01","1428149.10"
44,"2011-01-01","1133348.94"
44,"2011-02-01","1161653.50"
44,"2011-03-01","1145212.17"
44,"2011-04-01","1425285.69"
44,"2011-05-01","1218451.70"
44,"2011-06-01","1214741.92"
44,"2011-07-01","1482599.11"
44,"2011-08-01","1203564.59"
44,"2011-09-01","1516495.93"
44,"2011-10-01","1217915.02"
44,"2011-11-01","1239019.95"
44,"2011-12-01","1539906.15"
44,"2012-01-01","1262933.58"
44,"2012-02-01","1287697.03"
44,"2012-03-01","1559065.76"
44,"2012-04-01","1284983.48"
44,"2012-05-01","1344745.08"
44,"2012-06-01","1676677.22"
44,"2012-07-01","1352615.49"
44,"2012-08-01","1680846.13"
44,"2012-09-01","1377789.54"
44,"2012-10-01","1360020.41"
45,"2010-02-01","3130833.84"
45,"2010-03-01","3100021.51"
45,"2010-04-01","3980285.29"
45,"2010-05-01","3119359.64"
45,"2010-06-01","3239677.04"
45,"2010-07-01","3742379.21"
45,"2010-08-01","2899092.15"
45,"2010-09-01","2906821.08"
45,"2010-10-01","3614812.29"
45,"2010-11-01","3436151.00"
45,"2010-12-01","5366910.32"
45,"2011-01-01","2595766.21"
45,"2011-02-01","3061868.52"
45,"2011-03-01","2929197.11"
45,"2011-04-01","3828070.54"
45,"2011-05-01","3148856.66"
45,"2011-06-01","3265834.07"
45,"2011-07-01","3754954.78"
45,"2011-08-01","3036519.54"
45,"2011-09-01","3597072.27"
45,"2011-10-01","3027775.01"
45,"2011-11-01","3586330.75"
45,"2011-12-01","5303122.42"
45,"2012-01-01","2715170.43"
45,"2012-02-01","3172902.60"
45,"2012-03-01","3917194.54"
45,"2012-04-01","3169683.65"
45,"2012-05-01","3171371.50"
45,"2012-06-01","4049712.68"
45,"2012-07-01","3042463.41"
45,"2012-08-01","3633793.89"
45,"2012-09-01","2905011.08"
45,"2012-10-01","2946326.39"
